date,state,attribute,value,date_us
17/12/2020 0:00,New South Wales,Hospital,5,17/12/2020
17/12/2020 0:00,New South Wales,ICU,1,17/12/2020
17/12/2020 0:00,New South Wales,Ventilator,0,17/12/2020
17/12/2020 0:00,Northern Territory,Hospital,9,17/12/2020
17/12/2020 0:00,Northern Territory,ICU,0,17/12/2020
17/12/2020 0:00,Northern Territory,Ventilator,0,17/12/2020
17/12/2020 0:00,Queensland,Hospital,15,17/12/2020
17/12/2020 0:00,Queensland,ICU,0,17/12/2020
17/12/2020 0:00,Queensland,Ventilator,0,17/12/2020
17/12/2020 0:00,South Australia,Hospital,0,17/12/2020
17/12/2020 0:00,South Australia,ICU,0,17/12/2020
17/12/2020 0:00,South Australia,Ventilator,0,17/12/2020
17/12/2020 0:00,Tasmania,Hospital,0,17/12/2020
17/12/2020 0:00,Tasmania,ICU,0,17/12/2020
17/12/2020 0:00,Tasmania,Ventilator,0,17/12/2020
17/12/2020 0:00,Victoria,Hospital,0,17/12/2020
17/12/2020 0:00,Victoria,ICU,0,17/12/2020
17/12/2020 0:00,Victoria,Ventilator,0,17/12/2020
17/12/2020 0:00,Western Australia,Hospital,0,17/12/2020
17/12/2020 0:00,Western Australia,ICU,0,17/12/2020
17/12/2020 0:00,Western Australia,Ventilator,0,17/12/2020
18/12/2020 0:00,NA,Hospital,24,18/12/2020
18/12/2020 0:00,NA,ICU,0,18/12/2020
18/12/2020 0:00,NA,Ventilator,0,18/12/2020
18/12/2020 0:00,Australian Capital Territory,Hospital,0,18/12/2020
18/12/2020 0:00,Australian Capital Territory,ICU,0,18/12/2020
18/12/2020 0:00,Australian Capital Territory,Ventilator,0,18/12/2020
18/12/2020 0:00,New South Wales,Hospital,3,18/12/2020
18/12/2020 0:00,New South Wales,ICU,0,18/12/2020
18/12/2020 0:00,New South Wales,Ventilator,0,18/12/2020
18/12/2020 0:00,Northern Territory,Hospital,10,18/12/2020
18/12/2020 0:00,Northern Territory,ICU,0,18/12/2020
18/12/2020 0:00,Northern Territory,Ventilator,0,18/12/2020
18/12/2020 0:00,Queensland,Hospital,11,18/12/2020
18/12/2020 0:00,Queensland,ICU,0,18/12/2020
18/12/2020 0:00,Queensland,Ventilator,0,18/12/2020
18/12/2020 0:00,South Australia,Hospital,0,18/12/2020
18/12/2020 0:00,South Australia,ICU,0,18/12/2020
18/12/2020 0:00,South Australia,Ventilator,0,18/12/2020
18/12/2020 0:00,Tasmania,Hospital,0,18/12/2020
18/12/2020 0:00,Tasmania,ICU,0,18/12/2020
18/12/2020 0:00,Tasmania,Ventilator,0,18/12/2020
18/12/2020 0:00,Victoria,Hospital,0,18/12/2020
18/12/2020 0:00,Victoria,ICU,0,18/12/2020
18/12/2020 0:00,Victoria,Ventilator,0,18/12/2020
18/12/2020 0:00,Western Australia,Hospital,0,18/12/2020
18/12/2020 0:00,Western Australia,ICU,0,18/12/2020
18/12/2020 0:00,Western Australia,Ventilator,0,18/12/2020
19/12/2020 0:00,NA,Hospital,25,19/12/2020
19/12/2020 0:00,NA,ICU,0,19/12/2020
19/12/2020 0:00,NA,Ventilator,0,19/12/2020
19/12/2020 0:00,Australian Capital Territory,Hospital,0,19/12/2020
19/12/2020 0:00,Australian Capital Territory,ICU,0,19/12/2020
19/12/2020 0:00,Australian Capital Territory,Ventilator,0,19/12/2020
19/12/2020 0:00,New South Wales,Hospital,3,19/12/2020
19/12/2020 0:00,New South Wales,ICU,0,19/12/2020
19/12/2020 0:00,New South Wales,Ventilator,0,19/12/2020
19/12/2020 0:00,Northern Territory,Hospital,12,19/12/2020
19/12/2020 0:00,Northern Territory,ICU,0,19/12/2020
19/12/2020 0:00,Northern Territory,Ventilator,0,19/12/2020
19/12/2020 0:00,Queensland,Hospital,10,19/12/2020
19/12/2020 0:00,Queensland,ICU,0,19/12/2020
19/12/2020 0:00,Queensland,Ventilator,0,19/12/2020
19/12/2020 0:00,South Australia,Hospital,0,19/12/2020
19/12/2020 0:00,South Australia,ICU,0,19/12/2020
19/12/2020 0:00,South Australia,Ventilator,0,19/12/2020
19/12/2020 0:00,Tasmania,Hospital,0,19/12/2020
19/12/2020 0:00,Tasmania,ICU,0,19/12/2020
19/12/2020 0:00,Tasmania,Ventilator,0,19/12/2020
19/12/2020 0:00,Victoria,Hospital,0,19/12/2020
19/12/2020 0:00,Victoria,ICU,0,19/12/2020
19/12/2020 0:00,Victoria,Ventilator,0,19/12/2020
19/12/2020 0:00,Western Australia,Hospital,0,19/12/2020
19/12/2020 0:00,Western Australia,ICU,0,19/12/2020
19/12/2020 0:00,Western Australia,Ventilator,0,19/12/2020
20/12/2020 0:00,NA,Hospital,26,20/12/2020
20/12/2020 0:00,NA,ICU,0,20/12/2020
20/12/2020 0:00,NA,Ventilator,0,20/12/2020
20/12/2020 0:00,Australian Capital Territory,Hospital,0,20/12/2020
20/12/2020 0:00,Australian Capital Territory,ICU,0,20/12/2020
20/12/2020 0:00,Australian Capital Territory,Ventilator,0,20/12/2020
20/12/2020 0:00,New South Wales,Hospital,3,20/12/2020
20/12/2020 0:00,New South Wales,ICU,0,20/12/2020
20/12/2020 0:00,New South Wales,Ventilator,0,20/12/2020
20/12/2020 0:00,Northern Territory,Hospital,12,20/12/2020
20/12/2020 0:00,Northern Territory,ICU,0,20/12/2020
20/12/2020 0:00,Northern Territory,Ventilator,0,20/12/2020
20/12/2020 0:00,Queensland,Hospital,11,20/12/2020
20/12/2020 0:00,Queensland,ICU,0,20/12/2020
20/12/2020 0:00,Queensland,Ventilator,0,20/12/2020
20/12/2020 0:00,South Australia,Hospital,0,20/12/2020
20/12/2020 0:00,South Australia,ICU,0,20/12/2020
20/12/2020 0:00,South Australia,Ventilator,0,20/12/2020
20/12/2020 0:00,Tasmania,Hospital,0,20/12/2020
20/12/2020 0:00,Tasmania,ICU,0,20/12/2020
20/12/2020 0:00,Tasmania,Ventilator,0,20/12/2020
20/12/2020 0:00,Victoria,Hospital,0,20/12/2020
20/12/2020 0:00,Victoria,ICU,0,20/12/2020
20/12/2020 0:00,Victoria,Ventilator,0,20/12/2020
20/12/2020 0:00,Western Australia,Hospital,0,20/12/2020
20/12/2020 0:00,Western Australia,ICU,0,20/12/2020
20/12/2020 0:00,Western Australia,Ventilator,0,20/12/2020
21/12/2020 0:00,NA,Hospital,23,21/12/2020
21/12/2020 0:00,NA,ICU,0,21/12/2020
21/12/2020 0:00,NA,Ventilator,0,21/12/2020
21/12/2020 0:00,Australian Capital Territory,Hospital,0,21/12/2020
21/12/2020 0:00,Australian Capital Territory,ICU,0,21/12/2020
21/12/2020 0:00,Australian Capital Territory,Ventilator,0,21/12/2020
21/12/2020 0:00,New South Wales,Hospital,4,21/12/2020
21/12/2020 0:00,New South Wales,ICU,0,21/12/2020
21/12/2020 0:00,New South Wales,Ventilator,0,21/12/2020
21/12/2020 0:00,Northern Territory,Hospital,9,21/12/2020
21/12/2020 0:00,Northern Territory,ICU,0,21/12/2020
21/12/2020 0:00,Northern Territory,Ventilator,0,21/12/2020
21/12/2020 0:00,Queensland,Hospital,10,21/12/2020
21/12/2020 0:00,Queensland,ICU,0,21/12/2020
21/12/2020 0:00,Queensland,Ventilator,0,21/12/2020
21/12/2020 0:00,South Australia,Hospital,0,21/12/2020
21/12/2020 0:00,South Australia,ICU,0,21/12/2020
21/12/2020 0:00,South Australia,Ventilator,0,21/12/2020
21/12/2020 0:00,Tasmania,Hospital,0,21/12/2020
21/12/2020 0:00,Tasmania,ICU,0,21/12/2020
21/12/2020 0:00,Tasmania,Ventilator,0,21/12/2020
21/12/2020 0:00,Victoria,Hospital,0,21/12/2020
21/12/2020 0:00,Victoria,ICU,0,21/12/2020
21/12/2020 0:00,Victoria,Ventilator,0,21/12/2020
21/12/2020 0:00,Western Australia,Hospital,0,21/12/2020
21/12/2020 0:00,Western Australia,ICU,0,21/12/2020
21/12/2020 0:00,Western Australia,Ventilator,0,21/12/2020
22/12/2020 0:00,NA,Hospital,22,22/12/2020
22/12/2020 0:00,NA,ICU,0,22/12/2020
22/12/2020 0:00,NA,Ventilator,0,22/12/2020
22/12/2020 0:00,Australian Capital Territory,Hospital,0,22/12/2020
22/12/2020 0:00,Australian Capital Territory,ICU,0,22/12/2020
22/12/2020 0:00,Australian Capital Territory,Ventilator,0,22/12/2020
22/12/2020 0:00,New South Wales,Hospital,3,22/12/2020
22/12/2020 0:00,New South Wales,ICU,0,22/12/2020
22/12/2020 0:00,New South Wales,Ventilator,0,22/12/2020
22/12/2020 0:00,Northern Territory,Hospital,9,22/12/2020
22/12/2020 0:00,Northern Territory,ICU,0,22/12/2020
22/12/2020 0:00,Northern Territory,Ventilator,0,22/12/2020
22/12/2020 0:00,Queensland,Hospital,10,22/12/2020
22/12/2020 0:00,Queensland,ICU,0,22/12/2020
22/12/2020 0:00,Queensland,Ventilator,0,22/12/2020
22/12/2020 0:00,South Australia,Hospital,0,22/12/2020
22/12/2020 0:00,South Australia,ICU,0,22/12/2020
22/12/2020 0:00,South Australia,Ventilator,0,22/12/2020
22/12/2020 0:00,Tasmania,Hospital,0,22/12/2020
22/12/2020 0:00,Tasmania,ICU,0,22/12/2020
22/12/2020 0:00,Tasmania,Ventilator,0,22/12/2020
22/12/2020 0:00,Victoria,Hospital,0,22/12/2020
22/12/2020 0:00,Victoria,ICU,0,22/12/2020
22/12/2020 0:00,Victoria,Ventilator,0,22/12/2020
22/12/2020 0:00,Western Australia,Hospital,0,22/12/2020
22/12/2020 0:00,Western Australia,ICU,0,22/12/2020
22/12/2020 0:00,Western Australia,Ventilator,0,22/12/2020
23/12/2020 0:00,NA,Hospital,20,23/12/2020
23/12/2020 0:00,NA,ICU,0,23/12/2020
23/12/2020 0:00,NA,Ventilator,0,23/12/2020
23/12/2020 0:00,Australian Capital Territory,Hospital,0,23/12/2020
23/12/2020 0:00,Australian Capital Territory,ICU,0,23/12/2020
23/12/2020 0:00,Australian Capital Territory,Ventilator,0,23/12/2020
23/12/2020 0:00,New South Wales,Hospital,2,23/12/2020
23/12/2020 0:00,New South Wales,ICU,0,23/12/2020
23/12/2020 0:00,New South Wales,Ventilator,0,23/12/2020
23/12/2020 0:00,Northern Territory,Hospital,9,23/12/2020
23/12/2020 0:00,Northern Territory,ICU,0,23/12/2020
23/12/2020 0:00,Northern Territory,Ventilator,0,23/12/2020
23/12/2020 0:00,Queensland,Hospital,9,23/12/2020
23/12/2020 0:00,Queensland,ICU,0,23/12/2020
23/12/2020 0:00,Queensland,Ventilator,0,23/12/2020
23/12/2020 0:00,South Australia,Hospital,0,23/12/2020
23/12/2020 0:00,South Australia,ICU,0,23/12/2020
23/12/2020 0:00,South Australia,Ventilator,0,23/12/2020
23/12/2020 0:00,Tasmania,Hospital,0,23/12/2020
23/12/2020 0:00,Tasmania,ICU,0,23/12/2020
23/12/2020 0:00,Tasmania,Ventilator,0,23/12/2020
23/12/2020 0:00,Victoria,Hospital,0,23/12/2020
23/12/2020 0:00,Victoria,ICU,0,23/12/2020
23/12/2020 0:00,Victoria,Ventilator,0,23/12/2020
23/12/2020 0:00,Western Australia,Hospital,0,23/12/2020
23/12/2020 0:00,Western Australia,ICU,0,23/12/2020
23/12/2020 0:00,Western Australia,Ventilator,0,23/12/2020
24/12/2020 0:00,NA,Hospital,21,24/12/2020
24/12/2020 0:00,NA,ICU,0,24/12/2020
24/12/2020 0:00,NA,Ventilator,0,24/12/2020
24/12/2020 0:00,Australian Capital Territory,Hospital,0,24/12/2020
24/12/2020 0:00,Australian Capital Territory,ICU,0,24/12/2020
24/12/2020 0:00,Australian Capital Territory,Ventilator,0,24/12/2020
24/12/2020 0:00,New South Wales,Hospital,1,24/12/2020
24/12/2020 0:00,New South Wales,ICU,0,24/12/2020
24/12/2020 0:00,New South Wales,Ventilator,0,24/12/2020
24/12/2020 0:00,Northern Territory,Hospital,11,24/12/2020
24/12/2020 0:00,Northern Territory,ICU,0,24/12/2020
24/12/2020 0:00,Northern Territory,Ventilator,0,24/12/2020
24/12/2020 0:00,Queensland,Hospital,9,24/12/2020
24/12/2020 0:00,Queensland,ICU,0,24/12/2020
24/12/2020 0:00,Queensland,Ventilator,0,24/12/2020
24/12/2020 0:00,South Australia,Hospital,0,24/12/2020
24/12/2020 0:00,South Australia,ICU,0,24/12/2020
24/12/2020 0:00,South Australia,Ventilator,0,24/12/2020
24/12/2020 0:00,Tasmania,Hospital,0,24/12/2020
24/12/2020 0:00,Tasmania,ICU,0,24/12/2020
24/12/2020 0:00,Tasmania,Ventilator,0,24/12/2020
24/12/2020 0:00,Victoria,Hospital,0,24/12/2020
24/12/2020 0:00,Victoria,ICU,0,24/12/2020
24/12/2020 0:00,Victoria,Ventilator,0,24/12/2020
24/12/2020 0:00,Western Australia,Hospital,0,24/12/2020
24/12/2020 0:00,Western Australia,ICU,0,24/12/2020
24/12/2020 0:00,Western Australia,Ventilator,0,24/12/2020
25/12/2020 0:00,NA,Hospital,24,25/12/2020
25/12/2020 0:00,NA,ICU,0,25/12/2020
25/12/2020 0:00,NA,Ventilator,0,25/12/2020
25/12/2020 0:00,Australian Capital Territory,Hospital,0,25/12/2020
25/12/2020 0:00,Australian Capital Territory,ICU,0,25/12/2020
25/12/2020 0:00,Australian Capital Territory,Ventilator,0,25/12/2020
25/12/2020 0:00,New South Wales,Hospital,1,25/12/2020
25/12/2020 0:00,New South Wales,ICU,0,25/12/2020
25/12/2020 0:00,New South Wales,Ventilator,0,25/12/2020
25/12/2020 0:00,Northern Territory,Hospital,11,25/12/2020
25/12/2020 0:00,Northern Territory,ICU,0,25/12/2020
25/12/2020 0:00,Northern Territory,Ventilator,0,25/12/2020
25/12/2020 0:00,Queensland,Hospital,12,25/12/2020
25/12/2020 0:00,Queensland,ICU,0,25/12/2020
25/12/2020 0:00,Queensland,Ventilator,0,25/12/2020
25/12/2020 0:00,South Australia,Hospital,0,25/12/2020
25/12/2020 0:00,South Australia,ICU,0,25/12/2020
25/12/2020 0:00,South Australia,Ventilator,0,25/12/2020
25/12/2020 0:00,Tasmania,Hospital,0,25/12/2020
25/12/2020 0:00,Tasmania,ICU,0,25/12/2020
25/12/2020 0:00,Tasmania,Ventilator,0,25/12/2020
25/12/2020 0:00,Victoria,Hospital,0,25/12/2020
25/12/2020 0:00,Victoria,ICU,0,25/12/2020
25/12/2020 0:00,Victoria,Ventilator,0,25/12/2020
25/12/2020 0:00,Western Australia,Hospital,0,25/12/2020
25/12/2020 0:00,Western Australia,ICU,0,25/12/2020
25/12/2020 0:00,Western Australia,Ventilator,0,25/12/2020
26/12/2020 0:00,NA,Hospital,23,26/12/2020
26/12/2020 0:00,NA,ICU,0,26/12/2020
26/12/2020 0:00,NA,Ventilator,0,26/12/2020
26/12/2020 0:00,Australian Capital Territory,Hospital,0,26/12/2020
26/12/2020 0:00,Australian Capital Territory,ICU,0,26/12/2020
26/12/2020 0:00,Australian Capital Territory,Ventilator,0,26/12/2020
26/12/2020 0:00,New South Wales,Hospital,1,26/12/2020
26/12/2020 0:00,New South Wales,ICU,0,26/12/2020
26/12/2020 0:00,New South Wales,Ventilator,0,26/12/2020
26/12/2020 0:00,Northern Territory,Hospital,11,26/12/2020
26/12/2020 0:00,Northern Territory,ICU,0,26/12/2020
26/12/2020 0:00,Northern Territory,Ventilator,0,26/12/2020
26/12/2020 0:00,Queensland,Hospital,11,26/12/2020
26/12/2020 0:00,Queensland,ICU,0,26/12/2020
26/12/2020 0:00,Queensland,Ventilator,0,26/12/2020
26/12/2020 0:00,South Australia,Hospital,0,26/12/2020
26/12/2020 0:00,South Australia,ICU,0,26/12/2020
26/12/2020 0:00,South Australia,Ventilator,0,26/12/2020
26/12/2020 0:00,Tasmania,Hospital,0,26/12/2020
26/12/2020 0:00,Tasmania,ICU,0,26/12/2020
26/12/2020 0:00,Tasmania,Ventilator,0,26/12/2020
26/12/2020 0:00,Victoria,Hospital,0,26/12/2020
26/12/2020 0:00,Victoria,ICU,0,26/12/2020
26/12/2020 0:00,Victoria,Ventilator,0,26/12/2020
26/12/2020 0:00,Western Australia,Hospital,0,26/12/2020
26/12/2020 0:00,Western Australia,ICU,0,26/12/2020
26/12/2020 0:00,Western Australia,Ventilator,0,26/12/2020
27/12/2020 0:00,NA,Hospital,25,27/12/2020
27/12/2020 0:00,NA,ICU,0,27/12/2020
27/12/2020 0:00,NA,Ventilator,0,27/12/2020
27/12/2020 0:00,Australian Capital Territory,Hospital,0,27/12/2020
27/12/2020 0:00,Australian Capital Territory,ICU,0,27/12/2020
27/12/2020 0:00,Australian Capital Territory,Ventilator,0,27/12/2020
27/12/2020 0:00,New South Wales,Hospital,1,27/12/2020
27/12/2020 0:00,New South Wales,ICU,0,27/12/2020
27/12/2020 0:00,New South Wales,Ventilator,0,27/12/2020
27/12/2020 0:00,Northern Territory,Hospital,11,27/12/2020
27/12/2020 0:00,Northern Territory,ICU,0,27/12/2020
27/12/2020 0:00,Northern Territory,Ventilator,0,27/12/2020
27/12/2020 0:00,Queensland,Hospital,11,27/12/2020
27/12/2020 0:00,Queensland,ICU,0,27/12/2020
27/12/2020 0:00,Queensland,Ventilator,0,27/12/2020
27/12/2020 0:00,South Australia,Hospital,2,27/12/2020
27/12/2020 0:00,South Australia,ICU,0,27/12/2020
27/12/2020 0:00,South Australia,Ventilator,0,27/12/2020
27/12/2020 0:00,Tasmania,Hospital,0,27/12/2020
27/12/2020 0:00,Tasmania,ICU,0,27/12/2020
27/12/2020 0:00,Tasmania,Ventilator,0,27/12/2020
27/12/2020 0:00,Victoria,Hospital,0,27/12/2020
27/12/2020 0:00,Victoria,ICU,0,27/12/2020
27/12/2020 0:00,Victoria,Ventilator,0,27/12/2020
27/12/2020 0:00,Western Australia,Hospital,0,27/12/2020
27/12/2020 0:00,Western Australia,ICU,0,27/12/2020
27/12/2020 0:00,Western Australia,Ventilator,0,27/12/2020
28/12/2020 0:00,NA,Hospital,19,28/12/2020
28/12/2020 0:00,NA,ICU,0,28/12/2020
28/12/2020 0:00,NA,Ventilator,0,28/12/2020
28/12/2020 0:00,Australian Capital Territory,Hospital,0,28/12/2020
28/12/2020 0:00,Australian Capital Territory,ICU,0,28/12/2020
28/12/2020 0:00,Australian Capital Territory,Ventilator,0,28/12/2020
28/12/2020 0:00,New South Wales,Hospital,2,28/12/2020
28/12/2020 0:00,New South Wales,ICU,0,28/12/2020
28/12/2020 0:00,New South Wales,Ventilator,0,28/12/2020
28/12/2020 0:00,Northern Territory,Hospital,6,28/12/2020
28/12/2020 0:00,Northern Territory,ICU,0,28/12/2020
28/12/2020 0:00,Northern Territory,Ventilator,0,28/12/2020
28/12/2020 0:00,Queensland,Hospital,9,28/12/2020
28/12/2020 0:00,Queensland,ICU,0,28/12/2020
28/12/2020 0:00,Queensland,Ventilator,0,28/12/2020
28/12/2020 0:00,South Australia,Hospital,2,28/12/2020
28/12/2020 0:00,South Australia,ICU,0,28/12/2020
28/12/2020 0:00,South Australia,Ventilator,0,28/12/2020
28/12/2020 0:00,Tasmania,Hospital,0,28/12/2020
28/12/2020 0:00,Tasmania,ICU,0,28/12/2020
28/12/2020 0:00,Tasmania,Ventilator,0,28/12/2020
28/12/2020 0:00,Victoria,Hospital,0,28/12/2020
28/12/2020 0:00,Victoria,ICU,0,28/12/2020
28/12/2020 0:00,Victoria,Ventilator,0,28/12/2020
28/12/2020 0:00,Western Australia,Hospital,0,28/12/2020
28/12/2020 0:00,Western Australia,ICU,0,28/12/2020
28/12/2020 0:00,Western Australia,Ventilator,0,28/12/2020
29/12/2020 0:00,NA,Hospital,24,29/12/2020
29/12/2020 0:00,NA,ICU,0,29/12/2020
29/12/2020 0:00,NA,Ventilator,0,29/12/2020
29/12/2020 0:00,Australian Capital Territory,Hospital,0,29/12/2020
29/12/2020 0:00,Australian Capital Territory,ICU,0,29/12/2020
29/12/2020 0:00,Australian Capital Territory,Ventilator,0,29/12/2020
29/12/2020 0:00,New South Wales,Hospital,4,29/12/2020
29/12/2020 0:00,New South Wales,ICU,0,29/12/2020
29/12/2020 0:00,New South Wales,Ventilator,0,29/12/2020
29/12/2020 0:00,Northern Territory,Hospital,7,29/12/2020
29/12/2020 0:00,Northern Territory,ICU,0,29/12/2020
29/12/2020 0:00,Northern Territory,Ventilator,0,29/12/2020
29/12/2020 0:00,Queensland,Hospital,11,29/12/2020
29/12/2020 0:00,Queensland,ICU,0,29/12/2020
29/12/2020 0:00,Queensland,Ventilator,0,29/12/2020
29/12/2020 0:00,South Australia,Hospital,2,29/12/2020
29/12/2020 0:00,South Australia,ICU,0,29/12/2020
29/12/2020 0:00,South Australia,Ventilator,0,29/12/2020
29/12/2020 0:00,Tasmania,Hospital,0,29/12/2020
29/12/2020 0:00,Tasmania,ICU,0,29/12/2020
29/12/2020 0:00,Tasmania,Ventilator,0,29/12/2020
29/12/2020 0:00,Victoria,Hospital,0,29/12/2020
29/12/2020 0:00,Victoria,ICU,0,29/12/2020
29/12/2020 0:00,Victoria,Ventilator,0,29/12/2020
29/12/2020 0:00,Western Australia,Hospital,0,29/12/2020
29/12/2020 0:00,Western Australia,ICU,0,29/12/2020
29/12/2020 0:00,Western Australia,Ventilator,0,29/12/2020
30/12/2020 0:00,NA,Hospital,19,30/12/2020
30/12/2020 0:00,NA,ICU,0,30/12/2020
30/12/2020 0:00,NA,Ventilator,0,30/12/2020
30/12/2020 0:00,Australian Capital Territory,Hospital,0,30/12/2020
30/12/2020 0:00,Australian Capital Territory,ICU,0,30/12/2020
30/12/2020 0:00,Australian Capital Territory,Ventilator,0,30/12/2020
30/12/2020 0:00,New South Wales,Hospital,2,30/12/2020
30/12/2020 0:00,New South Wales,ICU,0,30/12/2020
30/12/2020 0:00,New South Wales,Ventilator,0,30/12/2020
30/12/2020 0:00,Northern Territory,Hospital,4,30/12/2020
30/12/2020 0:00,Northern Territory,ICU,0,30/12/2020
30/12/2020 0:00,Northern Territory,Ventilator,0,30/12/2020
30/12/2020 0:00,Queensland,Hospital,11,30/12/2020
30/12/2020 0:00,Queensland,ICU,0,30/12/2020
30/12/2020 0:00,Queensland,Ventilator,0,30/12/2020
30/12/2020 0:00,South Australia,Hospital,2,30/12/2020
30/12/2020 0:00,South Australia,ICU,0,30/12/2020
30/12/2020 0:00,South Australia,Ventilator,0,30/12/2020
30/12/2020 0:00,Tasmania,Hospital,0,30/12/2020
30/12/2020 0:00,Tasmania,ICU,0,30/12/2020
30/12/2020 0:00,Tasmania,Ventilator,0,30/12/2020
30/12/2020 0:00,Victoria,Hospital,0,30/12/2020
30/12/2020 0:00,Victoria,ICU,0,30/12/2020
30/12/2020 0:00,Victoria,Ventilator,0,30/12/2020
30/12/2020 0:00,Western Australia,Hospital,0,30/12/2020
30/12/2020 0:00,Western Australia,ICU,0,30/12/2020
30/12/2020 0:00,Western Australia,Ventilator,0,30/12/2020
31/12/2020 0:00,NA,Hospital,22,31/12/2020
31/12/2020 0:00,NA,ICU,0,31/12/2020
31/12/2020 0:00,NA,Ventilator,0,31/12/2020
31/12/2020 0:00,Australian Capital Territory,Hospital,0,31/12/2020
31/12/2020 0:00,Australian Capital Territory,ICU,0,31/12/2020
31/12/2020 0:00,Australian Capital Territory,Ventilator,0,31/12/2020
31/12/2020 0:00,New South Wales,Hospital,3,31/12/2020
31/12/2020 0:00,New South Wales,ICU,0,31/12/2020
31/12/2020 0:00,New South Wales,Ventilator,0,31/12/2020
31/12/2020 0:00,Northern Territory,Hospital,4,31/12/2020
31/12/2020 0:00,Northern Territory,ICU,0,31/12/2020
31/12/2020 0:00,Northern Territory,Ventilator,0,31/12/2020
31/12/2020 0:00,Queensland,Hospital,14,31/12/2020
31/12/2020 0:00,Queensland,ICU,0,31/12/2020
31/12/2020 0:00,Queensland,Ventilator,0,31/12/2020
31/12/2020 0:00,South Australia,Hospital,1,31/12/2020
31/12/2020 0:00,South Australia,ICU,0,31/12/2020
31/12/2020 0:00,South Australia,Ventilator,0,31/12/2020
31/12/2020 0:00,Tasmania,Hospital,0,31/12/2020
31/12/2020 0:00,Tasmania,ICU,0,31/12/2020
31/12/2020 0:00,Tasmania,Ventilator,0,31/12/2020
31/12/2020 0:00,Victoria,Hospital,0,31/12/2020
31/12/2020 0:00,Victoria,ICU,0,31/12/2020
31/12/2020 0:00,Victoria,Ventilator,0,31/12/2020
31/12/2020 0:00,Western Australia,Hospital,0,31/12/2020
31/12/2020 0:00,Western Australia,ICU,0,31/12/2020
31/12/2020 0:00,Western Australia,Ventilator,0,31/12/2020
1/01/2021 0:00,NA,Hospital,20,1/01/2021
1/01/2021 0:00,NA,ICU,0,1/01/2021
1/01/2021 0:00,NA,Ventilator,0,1/01/2021
1/01/2021 0:00,Australian Capital Territory,Hospital,0,1/01/2021
1/01/2021 0:00,Australian Capital Territory,ICU,0,1/01/2021
1/01/2021 0:00,Australian Capital Territory,Ventilator,0,1/01/2021
1/01/2021 0:00,New South Wales,Hospital,2,1/01/2021
1/01/2021 0:00,New South Wales,ICU,0,1/01/2021
1/01/2021 0:00,New South Wales,Ventilator,0,1/01/2021
1/01/2021 0:00,Northern Territory,Hospital,4,1/01/2021
1/01/2021 0:00,Northern Territory,ICU,0,1/01/2021
1/01/2021 0:00,Northern Territory,Ventilator,0,1/01/2021
1/01/2021 0:00,Queensland,Hospital,13,1/01/2021
1/01/2021 0:00,Queensland,ICU,0,1/01/2021
1/01/2021 0:00,Queensland,Ventilator,0,1/01/2021
1/01/2021 0:00,South Australia,Hospital,1,1/01/2021
1/01/2021 0:00,South Australia,ICU,0,1/01/2021
1/01/2021 0:00,South Australia,Ventilator,0,1/01/2021
1/01/2021 0:00,Tasmania,Hospital,0,1/01/2021
1/01/2021 0:00,Tasmania,ICU,0,1/01/2021
1/01/2021 0:00,Tasmania,Ventilator,0,1/01/2021
1/01/2021 0:00,Victoria,Hospital,0,1/01/2021
1/01/2021 0:00,Victoria,ICU,0,1/01/2021
1/01/2021 0:00,Victoria,Ventilator,0,1/01/2021
1/01/2021 0:00,Western Australia,Hospital,0,1/01/2021
1/01/2021 0:00,Western Australia,ICU,0,1/01/2021
1/01/2021 0:00,Western Australia,Ventilator,0,1/01/2021
2/01/2021 0:00,NA,Hospital,25,2/01/2021
2/01/2021 0:00,NA,ICU,0,2/01/2021
2/01/2021 0:00,NA,Ventilator,0,2/01/2021
2/01/2021 0:00,Australian Capital Territory,Hospital,0,2/01/2021
2/01/2021 0:00,Australian Capital Territory,ICU,0,2/01/2021
2/01/2021 0:00,Australian Capital Territory,Ventilator,0,2/01/2021
2/01/2021 0:00,New South Wales,Hospital,1,2/01/2021
2/01/2021 0:00,New South Wales,ICU,0,2/01/2021
2/01/2021 0:00,New South Wales,Ventilator,0,2/01/2021
2/01/2021 0:00,Northern Territory,Hospital,11,2/01/2021
2/01/2021 0:00,Northern Territory,ICU,0,2/01/2021
2/01/2021 0:00,Northern Territory,Ventilator,0,2/01/2021
2/01/2021 0:00,Queensland,Hospital,13,2/01/2021
2/01/2021 0:00,Queensland,ICU,0,2/01/2021
2/01/2021 0:00,Queensland,Ventilator,0,2/01/2021
2/01/2021 0:00,South Australia,Hospital,0,2/01/2021
2/01/2021 0:00,South Australia,ICU,0,2/01/2021
2/01/2021 0:00,South Australia,Ventilator,0,2/01/2021
2/01/2021 0:00,Tasmania,Hospital,0,2/01/2021
2/01/2021 0:00,Tasmania,ICU,0,2/01/2021
2/01/2021 0:00,Tasmania,Ventilator,0,2/01/2021
2/01/2021 0:00,Victoria,Hospital,0,2/01/2021
2/01/2021 0:00,Victoria,ICU,0,2/01/2021
2/01/2021 0:00,Victoria,Ventilator,0,2/01/2021
2/01/2021 0:00,Western Australia,Hospital,0,2/01/2021
2/01/2021 0:00,Western Australia,ICU,0,2/01/2021
